#Voltage(V),Current(A)
-8.559900000000326, -1.6501235933e-08
-8.559800000000326, -1.6481388698e-08
-8.559700000000326, -1.6447740947e-08
-8.559600000000327, -1.6482344378e-08
-8.559500000000327, -1.6453951091e-08
-8.559400000000327, -1.6517375911e-08
-8.559300000000327, -1.6501864764e-08
-8.559200000000327, -1.6410814041e-08
-8.559100000000328, -1.6418251647e-08
-8.559000000000328, -1.6436624506e-08
-8.558900000000328, -1.6402770697e-08
-8.558800000000328, -1.6387641466e-08
-8.558700000000329, -1.6437075701e-08
-8.558600000000329, -1.6465564912e-08
-8.558500000000329, -1.6459027918e-08
-8.55840000000033, -1.6425124372e-08
-8.55830000000033, -1.644411185e-08
-8.55820000000033, -1.643853409e-08
-8.55810000000033, -1.6462578856e-08
-8.55800000000033, -1.6463083341e-08
-8.55790000000033, -1.6389295254e-08
-8.55780000000033, -1.6341552111e-08
-8.557700000000331, -1.6364150923e-08
-8.557600000000331, -1.6434988481e-08
-8.557500000000331, -1.6459663854e-08
-8.557400000000332, -1.6441680017e-08
-8.557300000000332, -1.6471263464e-08
-8.557200000000332, -1.6321603624e-08
-8.557100000000332, -1.6163433258e-08
-8.557000000000333, -1.6226536559e-08
-8.556900000000333, -1.645305403e-08
-8.556800000000333, -1.6431213723e-08
-8.556700000000333, -1.5814766385e-08
-8.556600000000333, -1.5703777834e-08
-8.556500000000334, -1.5685072796e-08
-8.556400000000334, -1.5894617178e-08
-8.556300000000334, -1.5988016244e-08
-8.556200000000334, -1.5973085965e-08
-8.556100000000335, -1.5857525071e-08
-8.556000000000335, -1.5604481263e-08
-8.555900000000335, -1.5694215705e-08
-8.555800000000335, -1.6306726636e-08
-8.555700000000336, -1.6216791465e-08
-8.555600000000336, -1.6182124085e-08
-8.555500000000336, -1.6168565153e-08
-8.555400000000336, -1.6203333786e-08
-8.555300000000337, -1.6245602197e-08
-8.555200000000337, -1.6215372156e-08
-8.555100000000337, -1.6173663298e-08
-8.555000000000337, -1.611010525e-08
-8.554900000000337, -1.6107534861e-08
-8.554800000000338, -1.6254773527e-08
-8.554700000000338, -1.619625678e-08
-8.554600000000338, -1.6207298614e-08
-8.554500000000338, -1.6269133596e-08
-8.554400000000339, -1.6302417194e-08
-8.554300000000339, -1.6344317899e-08
-8.554200000000339, -1.6287712512e-08
-8.55410000000034, -1.622844259e-08
-8.55400000000034, -1.6271851422e-08
-8.55390000000034, -1.6220477406e-08
-8.55380000000034, -1.6171318507e-08
-8.55370000000034, -1.599975441e-08
-8.55360000000034, -1.5987092539e-08
-8.55350000000034, -1.6000621272e-08
-8.553400000000341, -1.6050853091e-08
-8.553300000000341, -1.6091391331e-08
-8.553200000000341, -1.6111371792e-08
-8.553100000000342, -1.6121742163e-08
-8.553000000000342, -1.6146021409e-08
-8.552900000000342, -1.6142646331e-08
-8.552800000000342, -1.618660761e-08
-8.552700000000343, -1.6228327127e-08
-8.552600000000343, -1.6199560804e-08
-8.552500000000343, -1.6130861979e-08
-8.552400000000343, -1.6069124698e-08
-8.552300000000344, -1.6070975661e-08
-8.552200000000344, -1.6005857972e-08
-8.552100000000344, -1.6021026283e-08
-8.552000000000344, -1.601951638e-08
-8.551900000000344, -1.5978134371e-08
-8.551800000000345, -1.600862376e-08
-8.551700000000345, -1.5965261113e-08
-8.551600000000345, -1.6006097781e-08
-8.551500000000345, -1.598402477e-08
-8.551400000000346, -1.5977011714e-08
-8.551300000000346, -1.6014814364e-08
-8.551200000000346, -1.6037359885e-08
-8.551100000000346, -1.611904743e-08
-8.551000000000347, -1.6134976022e-08
-8.550900000000347, -1.6189394714e-08
-8.550800000000347, -1.6226270105e-08
-8.550700000000347, -1.6345389042e-08
-8.550600000000347, -1.6357757815e-08
-8.550500000000348, -1.6312759143e-08
-8.550400000000348, -1.6331865638e-08
-8.550300000000348, -1.6261372693e-08
-8.550200000000348, -1.613567413e-08
-8.550100000000349, -1.6052631224e-08
